ICD9,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
410,0,0.019560117,0.100931972,0.04773571,0.011359822,0.083670117,0,0.052101519,0.013137264,0,0.045602344,0.05842635,0.339863926,0.016858,0,0,0.136417389,0.027433407,0,0.024508562
414,0,0.011031667,0.039046198,0.135164991,0.014287466,0.180589467,0,0.083185419,0.023008369,0,0.016865479,0.055331226,0,0,0,0,0.123334013,0.245375291,0.016586512,0.014028599
414,0.011008371,0.022034483,0.018988609,0.07849288,0.028537566,0.378710657,0.013297813,0.048561983,0.045145355,0.016275274,0.033497769,0.140779033,0.017400907,0.012735387,0,0,0.030395927,0.042449277,0.022967709,0.02723127
38,0,0,0.012900613,0.27409783,0.132378668,0.043888208,0.078965478,0.050135281,0.135344177,0,0.02804875,0.146512151,0.013153056,0,0,0,0.030485589,0.016944613,0,0.016119897
38,0,0.087927319,0,0.185253546,0.204202607,0.083052844,0,0.054762006,0.023423756,0.040590685,0.015300025,0.197606385,0.01970421,0,0,0,0.010566453,0.015027054,0,0.027583582
38,0,0.01783797,0,0.217870191,0.200690717,0.022392608,0.035686191,0.084949322,0.089848444,0.035633162,0.01060562,0.166956544,0,0,0,0,0,0.025761345,0.03887137,0.025722923
414,0,0.017637255,0.048464917,0.085877918,0.026504144,0.148845583,0.010644085,0.077976376,0.102665477,0.013027361,0.026812913,0.100796312,0.122571528,0.010258008,0,0,0.026179137,0.122877404,0.01894783,0.021796964
410,0,0,0.046500038,0.041417029,0.017454714,0.03532185,0,0.076769598,0.021068556,0.01461928,0.030771891,0.147823736,0.028169693,0,0,0,0,0.043797407,0.442477196,0.027629152
410,0,0,0.023722727,0.025584934,0,0.013951358,0.011950309,0.03224593,0,0,0.077744529,0.112465695,0.014688921,0.020179411,0,0.011074523,0,0.126867145,0.486155689,0
414,0,0.012401948,0,0.09410008,0.011583756,0.131025761,0,0.024959104,0.031917285,0,0.062125128,0.145830423,0,0.074119091,0,0,0.017848443,0.048696704,0.270564377,0.038975615
410,0,0,0,0.203022793,0.030540535,0.060707901,0.016918182,0.055575632,0.086475104,0,0.121103168,0.232144818,0,0.011760924,0,0,0.02505495,0.025688231,0.04018987,0.068981439
414,0,0.26610744,0.041555889,0.04147483,0.019586388,0.163734108,0,0.033329885,0.030984929,0.039681554,0.022990758,0.125301763,0.04042552,0,0,0,0.020861849,0.057646278,0.015863495,0.04714312
424,0.09699405,0.015751675,0.012039476,0.069640242,0.018041139,0.19007805,0,0.031724829,0.065294139,0.036550656,0.069957018,0.271299988,0.011000665,0,0,0,0.024327746,0.030989321,0.014834307,0.017755065
414,0,0,0.064633481,0.082333826,0.018780103,0.05522332,0,0.035950672,0.065571718,0,0.035785742,0.111305572,0,0,0.029622311,0.012131797,0,0.134451479,0.287803471,0.033425346
414,0,0.035584021,0.204253748,0.102914549,0.01594937,0.081414416,0,0.061518114,0.028278295,0,0.045824051,0.112376869,0.036072798,0,0,0.025891503,0.053898435,0.082192175,0.040119238,0.039985355
38,0,0,0,0.198857039,0.041594684,0.0199627,0.0605211,0.065546863,0.035393894,0.02732446,0.014831739,0.254440457,0.011507593,0.047869839,0,0,0.054298781,0.032538697,0,0.11753615
424,0.043416757,0.06719324,0,0.037502676,0.012471313,0.291506916,0,0.021222262,0.022586687,0.025476031,0.014662905,0.20610787,0,0,0.039244626,0,0.013592918,0.153231323,0.010104286,0.012006563
38,0,0.015238849,0,0.053846061,0.19770053,0.024787534,0,0.113259271,0.058039714,0.079925485,0.021961736,0.288025439,0,0.012915771,0,0,0.024693083,0.040974006,0.016815025,0.034261119
38,0.012196901,0.023908997,0.013295242,0.293475658,0,0.04551347,0.097710617,0.022096463,0.10732165,0,0.030728282,0.149026334,0,0.024973925,0,0,0.02184305,0.06219352,0.017869199,0.061294302
424,0.173532501,0.04458433,0.015928518,0.133506253,0.025027469,0.112738073,0.011095523,0.040238075,0.063373603,0.013475646,0.062129818,0.137349039,0.014577643,0.010544681,0,0,0.026295271,0.057752144,0.019806892,0.028531244
414,0,0.014305555,0.012328069,0.046038024,0.020298356,0.07270816,0,0.155299023,0.030588036,0.010566477,0.055784523,0.126564831,0.119230576,0,0,0,0.214000985,0.055749938,0.014931407,0.019824836
410,0,0,0,0.199783966,0.071210012,0.06030865,0,0.119435675,0.056792043,0.033757225,0.028507525,0.204902917,0.019038521,0,0,0,0.037961286,0.08765237,0.013161082,0.038225491
410,0,0.018894581,0.118492953,0.087454662,0.024470977,0.055188071,0.011402882,0.100661844,0.090614028,0.014331889,0.100629486,0.13200441,0.01493392,0.010920601,0,0,0.120569654,0.036400277,0.019948542,0.023776721
414,0.020746354,0.022371363,0.029368751,0.034465462,0,0.171336338,0.018666418,0.046208795,0.048224296,0,0.058887903,0.197419062,0,0,0,0.02489645,0.044045001,0.206531614,0.045464788,0
414,0,0,0.070615701,0.112575196,0.011260512,0.096001185,0,0.018214213,0.037973143,0,0.026782798,0.279139489,0,0.053226884,0.01379712,0.020304283,0.027737616,0.15574187,0.017991122,0.027305765
414,0,0.013234658,0.011405204,0.048971113,0.017431164,0.111575946,0.014472189,0.034183629,0.027291121,0.012559276,0.081478693,0.111963503,0.010556435,0.141441539,0,0,0.090246551,0.097513892,0.114441268,0.04770438
38,0.02217111,0.026795868,0,0.146125183,0.077431455,0.045110524,0,0.067914329,0.067851044,0.094662167,0.099671319,0.176113248,0,0,0,0,0.013228443,0.051724035,0.011237636,0.066261552
414,0.039832126,0,0.052327845,0.129622191,0.022767289,0.191982061,0,0.048569325,0.165017307,0.038490191,0.013931797,0.086753748,0.021828003,0.057307374,0.023145467,0,0.054362964,0.018820837,0,0.010079041
414,0,0.088764668,0,0.111364983,0.09557648,0.121180259,0,0.092383452,0.0811987,0,0.020541666,0.095590167,0,0,0,0.043108571,0.080809079,0.048495371,0.038748171,0.034526892
38,0,0.014863448,0,0.210672662,0.084383607,0.023478527,0.013734255,0.070299886,0.150306806,0.012060054,0.02918932,0.112741783,0.012768886,0.011347015,0.119864173,0,0.027507419,0.011404064,0,0.083117135
410,0,0.010867981,0.0269536,0.102776557,0.011449153,0.06476786,0.021205828,0.192844301,0.023575511,0,0.041654672,0.212770015,0.041804943,0,0.019013606,0,0.121386126,0.029906116,0.013099697,0.047969293
410,0,0,0.030345162,0.054395087,0,0.040081248,0.050223142,0.149412706,0.054042894,0,0.045078333,0.079957798,0,0,0.013183488,0,0,0.020012632,0.39411062,0.027018124
410,0.014069679,0,0.096667022,0.023020355,0.010088675,0.023187511,0,0.018135717,0.032896202,0,0.012977268,0.041844431,0,0,0.031747129,0,0.05653543,0.02199202,0.576256633,0
424,0.051382579,0.031169519,0,0.113675788,0.011026951,0.075418599,0,0.059350677,0.073972128,0.020889575,0.065747887,0.17002897,0,0.079429232,0.045774803,0,0.032383818,0.019560128,0.014378098,0.116402857
38,0,0,0,0.127061948,0.15954192,0.023286318,0.134638593,0.073439762,0.172357142,0,0.036567163,0.122020438,0,0.011864574,0.042988472,0,0.013838124,0.025532894,0,0.030534536
38,0.016835924,0,0,0.178263828,0.058472835,0.04018008,0.149947003,0.065431267,0.045818552,0.05649364,0.028243199,0.214257672,0.032226354,0,0,0,0.012745802,0.040274404,0,0.031745125
414,0,0.198245183,0.012495526,0.065502614,0.01886972,0.087067015,0,0.033420704,0.029310154,0.010566553,0.1471861,0.159038454,0.011311577,0,0,0,0.025059983,0.134630576,0.018103668,0.017679619
38,0.033503458,0.047943465,0.01350078,0.063077755,0.1246849,0.048216298,0.091633067,0.04914286,0.234120905,0.017080428,0.012244352,0.16103743,0.013327154,0.021537358,0.038877394,0,0,0,0,0
38,0,0,0,0.098659113,0.343339592,0.047962312,0,0.097550184,0.085952684,0,0.014319022,0.064574517,0,0,0,0,0.112938046,0.015066116,0,0.067292169
38,0.014019217,0.015968157,0,0.082002074,0.163941547,0.103782356,0,0.046701256,0.150084391,0.064873286,0.036948916,0.15647535,0.035751261,0.014989791,0.011959903,0,0.011289869,0.020091053,0,0.052422132
410,0.010032123,0.0156279,0.140283972,0.033471677,0,0.083361082,0,0.064464346,0.080307767,0,0.072433814,0.101894639,0.154674903,0,0,0,0.013605892,0.01261637,0.18560487,0.015092003
38,0,0.021246269,0,0.218325406,0.138852239,0.018365374,0.024095396,0.113475449,0.03270768,0.032041926,0.036453884,0.283241004,0,0,0,0,0,0.01448609,0.019687684,0.018219162
424,0,0,0,0.221931845,0.036671191,0.043496288,0,0.065699182,0.051198725,0.139425889,0.036396604,0.277803242,0,0,0,0,0.026005069,0.037335861,0.013328752,0.025165049
410,0,0.012641038,0,0.035386592,0.121997952,0.066865586,0.038343314,0.081903204,0.030098038,0.032853156,0.078226052,0.099703416,0,0,0.017279958,0,0,0.065219738,0.251147121,0.044444721
38,0,0.025445471,0,0.174424067,0.107887939,0.08250057,0.207872495,0.024027063,0.043052897,0,0.022840995,0.150070682,0,0,0,0,0.029892854,0.055533145,0.016222175,0.032914996
410,0,0,0.028317029,0.04839303,0.089570902,0.06648533,0.019994883,0.250101686,0.092561685,0.021526638,0.101169042,0.11038167,0.038370229,0,0,0.026710754,0.023011943,0.024199383,0.025861166,0.018966669
410,0,0.016091596,0.022018673,0.037909709,0.037441768,0.033201322,0.01498409,0.069865711,0.040541265,0.04090777,0.030044962,0.122908711,0,0.010720595,0.017703297,0,0.030686477,0.029722024,0.432932585,0
38,0,0,0,0.070123918,0.065235928,0,0,0.02336435,0.146238148,0,0.019561183,0.0972782,0,0,0,0.488932371,0,0,0.014403069,0.01900224
38,0,0,0,0.201287672,0.023914153,0.100438148,0.028663946,0.139270395,0.06527286,0,0.053823393,0.163510337,0,0,0.014146042,0,0.010707201,0.044274852,0.037637237,0.084165812
38,0.01069845,0.045865767,0,0.234638557,0,0.063427255,0,0.055810977,0.061679542,0.045158133,0.02551695,0.21286425,0,0.023268027,0,0,0.031803764,0.036723658,0.023476988,0.101519324
38,0,0,0,0.071835771,0.169645399,0.035731263,0.010190675,0.107877091,0.058781907,0.018022334,0.054127209,0.292505264,0,0.05224755,0,0,0,0.045998681,0,0.052999526
424,0.200919792,0.057664741,0.015694071,0.029045327,0.013716585,0.057293765,0,0.024387596,0.021699121,0,0.036054831,0.221197084,0.056211758,0,0.043163419,0,0.021852426,0.102922775,0.035720915,0.039704468
410,0,0.010534608,0.148583844,0.050601512,0.035713404,0.093056135,0,0.056598835,0.017958233,0,0.046168037,0.054829419,0.141699404,0,0,0,0.200085014,0.041078314,0.011291038,0.06887868
410,0,0.016118376,0.012004842,0.069870956,0.078993246,0.277248859,0.064001419,0.050000925,0.039355211,0.036564313,0.034464296,0.145056784,0.011007068,0,0,0,0.022960564,0.073941864,0.028870635,0.017215956
38,0,0.021150937,0,0.188331082,0.194503888,0.027435239,0,0.134994984,0.071641982,0.018507862,0.038871661,0.193901628,0.022871388,0,0,0,0,0.03306539,0,0.037392333
38,0,0,0,0.067795627,0.157026947,0.057828408,0.065470584,0.029714122,0.111592762,0.092778668,0.02980672,0.126454756,0.011320603,0.052393593,0,0,0,0.01107212,0.021919912,0.140016675
414,0,0.039814334,0.083201446,0.053395633,0.019412646,0.376246035,0,0.025110429,0.040624578,0,0.035560112,0.123360328,0.028472122,0,0,0,0.048109796,0.046093836,0.013436785,0.035540875
414,0.026978055,0.038934909,0.028195357,0.078347236,0.0129432,0.185880348,0,0.024531435,0.060663957,0,0.033963546,0.234834611,0,0.061073504,0.02187557,0,0.038935598,0.062359106,0.040795583,0.026160534
414,0,0.045729063,0.047872931,0.0890112,0,0.080394648,0,0.045015082,0.054280441,0,0.026076429,0.091387004,0.026984761,0,0,0,0.017890271,0.08745724,0.318280995,0.044053402
38,0,0,0,0.112511039,0.073692963,0.05338778,0.040143766,0.058483198,0.046891008,0.04613414,0.022523619,0.35687682,0,0,0,0,0.017035162,0.016462862,0.023027426,0.104616389
410,0,0.015121531,0.013332759,0.064683929,0.021045823,0.208619311,0,0.051598735,0.030981753,0.039684314,0.131507784,0.106819026,0.011956402,0,0,0,0.184221208,0.047127012,0.018733775,0.02126113
424,0,0.014862104,0,0.062013965,0.02525801,0.025321741,0,0.071733646,0.123907633,0,0.024468105,0.176270694,0,0.015776455,0.029792119,0.23799172,0,0.062427331,0.06631919,0.034671839
424,0.079869553,0.141552046,0,0.076266319,0.012471136,0.278270811,0,0.022963243,0.127570555,0,0.032793287,0.098696448,0,0,0,0,0.017575065,0.028736878,0.018009091,0.024825146
410,0,0.111022666,0.011176608,0.035411965,0.016803952,0.174893737,0,0.028457664,0.046351925,0.012265929,0.025684271,0.12132711,0.010197055,0,0,0,0.227019235,0.028503649,0.014036049,0.108408503
414,0,0.034997925,0.025162408,0.022702409,0.010575696,0.059604153,0,0.045246091,0.047244243,0.019562572,0.026061377,0.125031844,0.033336226,0,0,0.228812695,0.060904164,0.20245339,0,0.036117211
38,0.012008597,0.041092277,0,0.129954323,0.052900173,0.046084121,0,0.074754544,0.092568353,0.063446507,0.051825173,0.231492907,0.037172314,0.012424525,0,0,0.017779106,0.014355187,0.039431386,0.072347507
414,0.016245252,0,0.033194918,0.095022127,0.023278799,0.057971988,0,0.028097071,0.126570091,0,0.015184684,0.289274812,0,0.016716305,0,0,0.035568327,0.11890626,0,0.111074202
410,0,0,0,0.028437966,0.059113283,0.057095293,0,0.049172226,0.016930396,0,0.041375317,0.292083651,0.010042318,0,0.02791946,0,0,0.022677107,0.359867543,0
414,0.034286037,0.052704897,0.038176339,0.096725896,0.026034929,0.183008417,0,0.030706698,0.070058875,0.010291177,0.073728532,0.114390753,0.037250567,0,0.026449826,0,0.089891933,0.064355306,0.015217044,0.017218869
410,0,0,0.141729265,0.026238877,0,0.090132296,0,0.095649801,0.040647756,0,0.05747328,0.079203933,0,0,0,0,0.312216908,0.064458206,0.021641999,0.029582657
414,0,0.016053684,0,0.082446419,0.012271472,0.038727771,0,0.054986924,0.083522327,0,0.063977815,0.084520541,0.024924546,0,0.049135141,0.136031389,0.018383069,0,0.265244454,0.039520834
410,0.016559985,0.013942318,0.161245808,0.036292575,0,0.07236363,0,0.032937407,0,0,0.037014153,0.112985261,0.031884134,0.015634317,0.027732214,0,0.058504306,0.081316531,0.262163639,0
414,0.108079813,0.022651099,0.01470968,0.100584008,0.022106856,0.188995346,0.010301258,0.083076075,0.034972217,0.014156484,0.090316884,0.10248556,0.089868195,0,0,0,0.027157191,0.032910664,0.017767595,0.021094924
410,0.029357575,0.011514271,0,0.064501233,0.014591812,0.204531193,0,0.061212882,0.168029711,0,0.12166585,0.062340349,0.052762907,0.027739266,0,0,0.039738353,0.021719493,0.011763013,0.077668093
410,0,0,0.030125612,0.01605281,0.036346141,0.034239888,0,0.189485177,0.031305615,0,0.011422047,0.077647388,0.110913269,0.014191356,0,0,0.357934982,0.030745467,0.026733056,0.013360134
414,0.036072645,0.015539251,0.016371839,0.072473623,0.01958861,0.105350316,0,0.036468484,0.073358037,0.011305108,0.028639482,0.180095032,0.012041016,0,0,0,0.024460485,0.256844342,0.016890645,0.068744749
414,0.024086792,0.025903055,0.175586089,0.082172938,0.011627316,0.096494555,0,0.036284667,0.018928161,0,0.013801636,0.178229988,0.037900805,0,0,0.019168882,0.102874242,0.104200698,0,0.043334141
414,0.035614144,0.015122768,0.041555356,0.081398845,0.035194959,0.117221758,0,0.111225516,0.031141452,0.0112385,0.025188947,0.127123863,0.099213958,0,0.061629452,0,0.05025202,0.032580145,0.016784703,0.085887223
410,0.02418167,0.022482052,0.051281366,0.092656441,0,0.053551804,0.017714741,0.066408992,0.057870544,0.031448327,0.058325656,0.118987359,0.019270953,0,0,0,0.063275434,0.116576076,0.179382682,0
410,0.039076556,0.042646822,0.02930882,0.033711277,0.111722685,0.089847513,0,0.035797495,0.119516023,0.041375384,0.07865718,0.121741556,0.070501231,0.032928322,0,0,0.027539872,0.029574234,0.049541038,0.037906006
410,0.010644531,0,0.017037028,0.062596411,0.039863471,0.030132713,0.016568223,0.042282939,0.206353351,0,0.07219182,0.054327965,0.013773913,0,0.028239693,0,0.010723392,0.042778786,0.322665244,0.01978733
414,0,0.089986317,0.053858411,0.078385584,0.012124125,0.159627259,0.021989115,0.081048921,0.06464538,0.011445935,0.013421284,0.139783233,0.057888456,0.038394582,0,0,0.076732531,0.070880637,0,0.011370396
38,0,0,0,0.032848667,0.092535287,0.067573696,0.011553755,0.219572127,0.134610593,0.012510683,0.095531985,0.14485468,0.021570398,0.018977771,0.033277769,0,0.02198728,0.010739679,0,0.065888524
38,0,0,0,0.188394696,0.142861784,0.020118363,0.056558568,0.07695137,0.18292135,0.062799342,0.019014088,0.096464075,0.045277994,0.016231664,0.015614321,0,0.015814343,0.027523478,0.011554439,0
414,0.031105686,0.06060607,0.012412804,0.035493031,0.015709097,0.16057089,0,0.029456217,0.057018552,0.089832731,0.017889135,0.256962627,0.0314871,0,0.025754118,0,0.016232628,0.086333886,0.022201547,0.034462336
424,0.031356499,0.069452576,0,0.111129016,0.034700114,0.155711055,0,0.110595524,0.107813679,0.029779069,0.027770836,0.113927804,0,0.025568115,0,0,0.018836973,0.038648255,0.030883072,0.064725265
410,0,0.015124884,0.013034141,0.116846494,0.047990702,0.051300488,0,0.043460421,0.030988624,0.011171656,0.022993501,0.125089675,0.011944311,0.094327152,0,0,0.112037241,0.18678838,0.016613983,0.07571733
410,0,0.016537124,0.014251164,0.096028283,0.024194241,0.08655829,0.010074944,0.038384032,0.044529498,0.012214775,0.171329707,0.179059982,0.013059575,0,0,0,0.094041854,0.080613807,0.0722422,0.020437373
414,0.016340202,0.103132479,0,0.048868764,0,0.180231586,0,0.046737678,0.090693288,0.017365361,0.062899612,0.089914508,0,0.015526281,0.034335312,0.05693537,0,0.166356698,0,0.031124521
38,0.014679613,0.031678867,0.017070938,0.074074887,0.14654915,0.027687604,0.017602731,0.19821164,0.184416503,0.032723755,0.018963492,0.127245545,0.016495343,0.015176533,0,0.015336258,0,0.036929678,0,0
38,0,0.050790917,0.011109736,0.161723807,0.107197493,0.023417801,0.082233593,0.031404369,0.083860815,0,0.036381673,0.233774185,0,0,0,0.011191843,0,0.061150867,0,0.071738489
424,0.031806871,0.087756023,0.010050773,0.094305106,0.03583971,0.101777285,0,0.027530858,0.088303179,0,0.087150432,0.227738634,0,0,0,0,0.016520755,0.105472513,0.0349795,0.013924394
38,0,0,0,0.17091693,0.188174382,0.03417493,0.068443172,0.198019788,0.033029981,0,0.055128496,0.105254009,0,0.018640501,0,0,0.010305922,0.056168914,0.02084079,0
38,0,0,0,0.0814045,0.127918854,0.016154597,0.066129975,0.042708017,0.147409514,0.05170368,0.025098793,0.175747737,0,0.040941343,0.129788816,0,0.034580372,0.024991328,0.017228201,0
424,0,0,0,0.135154426,0.013103165,0.069957629,0,0.090104021,0.053281814,0,0.0536892,0.208253056,0.011813328,0,0.026326729,0,0.022531878,0.030671854,0.215643033,0.039464924
410,0,0,0.09530475,0.015763581,0,0.036499787,0,0.023031989,0,0,0.031874072,0.113486767,0.011326796,0,0,0,0.036315162,0.103004456,0.486941338,0.015798055
410,0.017913613,0.017384388,0,0.079691395,0.032544147,0.099395871,0,0.176759332,0.113039404,0.016251784,0.029045947,0.23312211,0.01614541,0,0,0,0.042168267,0.074733794,0,0.025815384
38,0,0.035803452,0.012425667,0.110006049,0.027044488,0.038642313,0.120348312,0.034239255,0.139343381,0,0.024681635,0.109100588,0.011860686,0.014306235,0.092835478,0.168075487,0.010201067,0.020549051,0.01857887,0
414,0.042939078,0.101573765,0.052486476,0.065773025,0.015526749,0.199710041,0,0.064906277,0.045770105,0.030212611,0.052077316,0.094232477,0,0,0,0,0.02021456,0.097953863,0.073006563,0.014521066
38,0,0.040363677,0,0.087061577,0.02578917,0.033396073,0.030204099,0.084692195,0.168249428,0.037521672,0.050635088,0.282830685,0,0,0.012558375,0.014262935,0.012353119,0.031543165,0.029157966,0.0372275
410,0,0,0.012065643,0.020747958,0,0.055801224,0,0.017873809,0.014669488,0.047662813,0.028940076,0.374628663,0.047803443,0,0,0,0.150578856,0.138763964,0.048272111,0
