ICD9,T0,T1,T2,T3,T4
424,0,0.688698351,0.041057616,0.135059938,0.133321658
38,0,0.189346403,0.145446464,0.028225746,0.635004699
38,0,0.172376364,0,0.077435404,0.743974626
410,0,0.722607851,0.173362434,0.013674415,0.086665861
414,0,0.914003849,0.049826484,0.012790242,0.019791599
414,0,0.26897645,0.621100008,0.027893353,0.074769467
38,0,0.195298746,0,0.117080376,0.675957978
410,0,0.197660521,0.094840921,0.38200295,0.323155731
414,0,0.64097327,0.087282307,0.237833351,0.029103566
414,0,0.609420419,0.154349685,0.01209889,0.221202329
38,0.478671134,0.102990612,0.021873185,0.032985047,0.363480031
424,0,0.616465092,0.28977263,0.067062296,0.024017565
424,0.042054936,0.281741083,0,0.657149017,0.012157171
410,0.016531087,0.223965675,0,0.741469264,0.01226366
410,0,0.072852254,0.880139768,0.015571845,0.027391704
38,0,0.211922482,0.431595773,0.010958322,0.342378616
414,0.025914388,0.740307212,0.156647831,0.010663487,0.066467069
414,0,0.412932843,0.520453036,0.02198687,0.03842869
410,0.01305699,0.220062718,0.107503667,0.242396131,0.416980535
38,0.053664923,0.101034909,0.058337498,0.023535006,0.763427734
410,0,0.274666458,0.650353968,0.01430703,0.057180077
424,0,0.271266192,0.060005732,0.429953665,0.237748593
410,0,0.041339606,0.727634192,0,0.218951434
414,0,0.52431035,0.372582108,0.01418522,0.086058602
38,0.146217629,0.269241214,0,0.163603336,0.414324403
410,0,0.05090034,0.021399967,0.877245724,0.049408995
414,0,0.467422992,0.495386064,0.013476785,0.020023605
38,0,0.291772902,0.032306246,0.062876351,0.61123395
38,0,0.178094387,0.178104639,0.187877774,0.454788417
38,0,0.243658498,0.115909323,0.040921688,0.59838593
410,0,0.089773573,0.028656004,0.595706165,0.284652114
414,0,0.25810802,0.674871206,0,0.05628743
410,0,0.170284212,0.050317947,0.751087785,0.025681617
410,0,0.447232097,0.158058286,0.347206682,0.042302329
414,0.681885064,0.138750106,0.011655649,0.016143221,0.151565909
410,0,0.129337206,0.309403956,0.539148331,0.019967441
424,0,0.90855509,0,0,0.07020954
414,0.165136144,0.542424381,0.224742204,0,0.060201641
410,0,0.276153624,0,0.566523015,0.147968799
410,0,0.66803509,0.011189507,0.011218249,0.306483746
424,0,0.809835911,0.021173244,0.0201452,0.143650666
410,0,0.104969487,0.626044154,0.105738372,0.161385238
410,0,0.885980964,0.06207196,0.028421469,0.020525346
414,0.158840388,0.185398802,0.56030345,0,0.085719481
410,0,0.070984513,0.884635746,0.018790869,0.02305565
414,0,0.934032321,0.016033195,0.016977761,0.028158125
410,0,0.164537773,0.094775714,0.715412557,0.024337916
410,0.213991925,0.106929258,0.111488886,0.104397297,0.463192612
414,0,0.509886265,0.301934808,0.014418896,0.169711068
414,0,0.266793042,0.012860623,0.45343852,0.265708566
414,0,0.743742228,0.159150019,0.031905107,0.056454632
414,0,0.734386563,0.018373154,0.177750587,0.064079314
410,0,0.266889274,0.192711517,0.281857878,0.25667426
424,0.093403906,0.274311006,0,0.329350859,0.298911661
424,0.330066651,0.293964416,0.275114775,0.07904698,0.021807138
38,0,0.168553472,0.052073538,0,0.770397484
424,0,0.901913762,0.050016604,0.016548757,0.027347706
38,0.015166771,0.187874809,0,0.050879121,0.738932967
424,0,0.880758941,0.054716673,0,0.056675687
414,0,0.822210968,0.115684785,0.016514307,0.041272644
414,0,0.272751629,0.534937322,0.071059756,0.12005268
414,0.061809894,0.476918399,0.140566602,0.278912753,0.041792348
38,0,0.414833188,0,0.151021197,0.422668695
414,0,0.489062667,0.442203552,0.024829807,0.037383344
38,0,0.439266056,0,0.03828254,0.512518942
414,0,0.924536407,0.04091879,0.011858071,0.019376993
424,0,0.098850019,0.521759331,0,0.376326889
410,0,0.167264745,0,0.178354308,0.643380523
410,0,0.503651202,0.113847651,0.124474347,0.255599529
414,0.024109567,0.542420864,0.317078263,0,0.10972964
414,0,0.747743845,0.195161954,0.016628604,0.035834715
424,0.452530831,0.437849343,0.030447574,0.068160444,0.011011805
414,0,0.476061761,0.038044918,0.418090731,0.060096692
414,0,0.414290845,0.522927761,0.021356765,0.036235645
414,0.247549817,0.476933539,0.225572512,0.017227985,0.032716163
38,0,0.096180499,0,0.04805024,0.850294828
410,0.067873597,0.092810795,0.061398953,0.37578994,0.4021267
424,0,0.827698648,0.022417925,0.092836723,0.050532255
38,0,0.197418913,0,0.234026283,0.559457779
410,0,0.037834186,0.51800555,0,0.436621189
414,0,0.588267803,0.290799499,0.07908836,0.036191564
414,0,0.92382443,0.029634299,0.015980471,0.025936443
414,0,0.097621828,0.782483876,0.107156679,0.010903346
38,0.152955681,0.123989619,0,0.041813426,0.675879121
38,0,0.276428401,0.04082761,0.011743611,0.669240952
38,0,0.125575617,0.046946783,0.101932146,0.723117352
424,0,0.70762217,0.022581976,0.12726213,0.136883408
424,0,0.88132745,0.026358586,0.054886356,0.032433651
424,0.368209302,0.461924404,0.022241598,0.074750841,0.072873801
38,0,0.26783818,0.014922234,0.422247082,0.286561638
38,0,0.119893789,0.064565755,0.103736214,0.711031854
414,0,0.052040603,0.527706027,0.025876973,0.390335858
414,0,0.312899023,0.547767282,0.106633998,0.027712151
414,0,0.317300618,0.228016764,0.407757312,0.044849418
414,0.037790302,0.154850394,0.767229497,0.015403276,0.024726544
410,0,0.074748419,0.200650737,0.309421152,0.414102852
410,0.057111975,0.242240921,0.558396995,0.01507408,0.127176076
38,0.026801309,0.242090777,0,0.094897613,0.628522933
414,0,0.220869228,0.401609272,0.013111758,0.361934781
38,0,0.398500115,0,0.073123969,0.521482229
410,0,0.19869338,0.342144132,0.272355884,0.183406442
410,0,0.150748715,0.059660938,0.740068316,0.04797551
410,0,0.30637452,0.272176534,0.369606376,0.049663644
424,0,0.596099257,0.129763648,0.222389072,0.044492945
410,0,0.033511993,0.498752207,0.013034683,0.451204747
414,0.750060856,0.137529165,0.024629951,0.078000262,0
410,0,0.081861489,0.398261696,0.075001486,0.443617195
38,0,0.144797206,0,0.03701631,0.805564046
414,0,0.542839587,0.272480369,0.161363259,0.02016326
410,0.156461641,0.229925007,0.116560154,0.091507487,0.405545682
410,0.123532288,0.07658805,0.126590744,0.384878308,0.288410604
410,0,0.236948237,0.293388665,0.108554751,0.359189212
414,0.01013258,0.219114348,0.419057548,0.044878352,0.306817174
414,0.011005713,0.853548527,0.03631207,0.038122777,0.061010968
414,0,0.885091484,0.018570995,0.052951358,0.040644433
424,0.136320755,0.390268862,0.027385589,0.4106071,0.035417657
414,0.020036003,0.23516728,0.13299872,0.585672259,0.02612572
414,0.325167656,0.314982235,0.19611001,0.146906614,0.016833453
410,0.061694905,0.249293268,0.04043043,0.076096371,0.572485089
410,0.027068224,0.232584849,0.160932049,0.469455779,0.109959126
38,0.099661075,0.199637964,0.026950365,0.261206001,0.412544608
410,0,0.661432266,0.020480212,0.128368616,0.184527636
414,0,0.093282901,0.763448238,0.027247563,0.108331822
410,0,0.24826929,0.588234186,0.136603639,0.023493735
38,0.016925577,0.067822129,0.046476375,0,0.862742424
414,0.408988923,0.303467065,0.235072121,0,0.046085674
414,0.125223592,0.764425397,0,0.085487783,0.015948748
410,0.156469151,0.089777298,0.282907695,0.421204954,0.049640868
424,0.046610214,0.702965677,0.190188423,0.024660105,0.035575591
414,0.276864469,0.500252545,0.131045759,0.051528346,0.040308915
414,0,0.66154772,0.298140407,0.014665779,0.021730144
410,0,0.112156875,0.28582871,0.495862126,0.105267145
38,0,0.498272508,0.128711,0.032250367,0.33425042
414,0.011004857,0.66509819,0.044552449,0.175606146,0.10373842
38,0.011187132,0.128138021,0.024434956,0.023811568,0.812428355
410,0,0.117155723,0.058471154,0.269155353,0.552534401
410,0.012912626,0.033381946,0.061203528,0.818050027,0.074451871
414,0,0.325278163,0.592604458,0.015277696,0.063439228
414,0,0.49534595,0.260592371,0.187141761,0.054232758
410,0,0.082185507,0.74750042,0.150347278,0.01744356
424,0.4503479,0.337326676,0.018202825,0.072318874,0.121803731
38,0,0.172166958,0.15910995,0.075087249,0.590489745
410,0,0.458667904,0.408344567,0.013088178,0.117096417
414,0,0.416116059,0.136180073,0.167164937,0.276736557
410,0,0.177054092,0.307694077,0.484972328,0.029154442
414,0.046718802,0.902119517,0.013767828,0.014870386,0.02252345
38,0,0.061902273,0.062411156,0.016343402,0.858488917
414,0.044999138,0.768891096,0.079258896,0.011342044,0.095508873
410,0,0.404726297,0.199653655,0,0.387979507
410,0,0.15992628,0.483146578,0.332358778,0.020980103
410,0,0.122000046,0.333945155,0.142185181,0.400657356
410,0,0.100616217,0.13445279,0.602532089,0.160905972
410,0,0.204954177,0.631971717,0.145508617,0.015138316
414,0,0.774464786,0.025812922,0.012585819,0.183828562
424,0,0.832306385,0.106569998,0.020971494,0.034241665
38,0,0.175740406,0,0.180000469,0.638752818
414,0,0.24917312,0.149467632,0.215724781,0.379974931
38,0,0.151486397,0.128204361,0.097811595,0.621103287
414,0,0.254554152,0.083885007,0.533325374,0.12742424
414,0,0.631997764,0.121774733,0.027120493,0.213186905
410,0,0.044614054,0.768248737,0.079998873,0.105696797
414,0.036309347,0.258219868,0.038636647,0.508366942,0.158467174
38,0.034406975,0.122111112,0,0.030968172,0.809713423
38,0.054833263,0.389038652,0.061553482,0.031550966,0.463023663
38,0,0.092584461,0,0.017200058,0.879132271
414,0.031000059,0.803360879,0.075752236,0.06772241,0.022164451
38,0.027071021,0.293228686,0.024243644,0.014195907,0.641260684
424,0,0.440663427,0.482867807,0,0.067210943
424,0,0.638502657,0.091676839,0.050753042,0.213156939
38,0,0.112792999,0,0.029964833,0.851216912
414,0,0.43115595,0.10965959,0.442122459,0.015054117
414,0.098551854,0.847011507,0.031226113,0,0.013495829
414,0.012048326,0.79664892,0.065569833,0.045250315,0.080482624
410,0,0.08593671,0.051334146,0.770425498,0.091368221
38,0.128747404,0.185726359,0.015284645,0.071189038,0.599052548
414,0.041216627,0.868207693,0,0.037502483,0.043682024
414,0,0.19732438,0.076218843,0.637970805,0.08092723
410,0,0.14185752,0.125462994,0.571651816,0.156029835
424,0,0.215161443,0.514268398,0.015780577,0.252715945
414,0.038124312,0.38637358,0.010305366,0.220387235,0.344809473
410,0.083461039,0.391806036,0.279425502,0.022796085,0.222511336
414,0,0.895636916,0.011022963,0.064375184,0.026164863
410,0,0.388190389,0.184386909,0.355661929,0.06997285
414,0,0.244836912,0.69221741,0.020402871,0.036894597
38,0,0.132932618,0,0.073796108,0.782278419
414,0.011003746,0.455921024,0.045055263,0.421739727,0.066280223
410,0,0.579968393,0.038185172,0.264122397,0.114327699
424,0,0.825695753,0.056407567,0.059524368,0.054198742
410,0,0.128723726,0.745660663,0.052130613,0.072105333
410,0.076272108,0.107804842,0.793795705,0,0.012889118
414,0,0.737293005,0.140492931,0.019084381,0.097935744
38,0,0.098002441,0,0.024776712,0.870937049
410,0,0.151412293,0,0.167503282,0.674072385
410,0,0.20142667,0.140151978,0.429829597,0.226517305
414,0,0.240993768,0.713906109,0.01591189,0.024875754
414,0,0.379456162,0.467682034,0.010352467,0.140962332
414,0.025149474,0.342299819,0.570606589,0.01158931,0.050354831
410,0,0.353943169,0,0.277784616,0.358915359
410,0,0.123333566,0.228665799,0.276953191,0.370362133
410,0,0.102699161,0.738655508,0,0.14414224
38,0,0.110867269,0,0.113854431,0.766763508
414,0,0.17257382,0.627027333,0,0.193411902
414,0.033330463,0.323092461,0.393484294,0.020367324,0.22972548
410,0.058167588,0.190885186,0.057132337,0.2336853,0.460129648
414,0,0.579579473,0.35848549,0.023065774,0.033679154
38,0.094013989,0.42956844,0,0.078105263,0.39487198
38,0.016931986,0.172622561,0.020720044,0.014053539,0.775671899
410,0.036507364,0.803685486,0.012455437,0.123274468,0.024077212
38,0,0.190396026,0.272681355,0.061452173,0.47100544
410,0,0.479300797,0.366357535,0.131430134,0.01968395
414,0,0.893350124,0.03209094,0.033791292,0.034254264
38,0.598386347,0.139886871,0,0,0.254332244
410,0,0.177639127,0.374823123,0.194559172,0.251056015
414,0,0.437570214,0.017822843,0.448278934,0.091340259
414,0.014012107,0.55216074,0.018019946,0.173538014,0.242269173
414,0.094623342,0.425402671,0.307706624,0.119786128,0.052481208
410,0.043798871,0.185875908,0.076248676,0.292098582,0.401977986
410,0,0.030564284,0.892873228,0.055197421,0.01862598
414,0,0.816654682,0.057554927,0.037367225,0.086280257
414,0.138780504,0.567263186,0.244772017,0.01706397,0.032120287
414,0,0.386427075,0.126781791,0.209413499,0.275302559
410,0.175826371,0.494955957,0.186410099,0.100102268,0.042705286
410,0,0.261437237,0,0.374714643,0.352412194
414,0,0.591333747,0.298945338,0.02235331,0.08145503
414,0.082088575,0.402157009,0.013979619,0.023808569,0.477966219
414,0.035667397,0.869545817,0.013025401,0.014638979,0.067122459
410,0,0.57849139,0.158886895,0.236111939,0.023759969
38,0,0.201586336,0.042461533,0.100172691,0.652709901
414,0.057685822,0.159813687,0.274462104,0.289901882,0.218136474
38,0,0.294161677,0.289781868,0.198429123,0.213825673
410,0,0.1675971,0.024735378,0.712212622,0.094103582
38,0,0.421779037,0.017742669,0.018591238,0.537084579
410,0,0.104485244,0.135622859,0.287136257,0.471295446
410,0,0.066913731,0.699222922,0.194540381,0.03698352
410,0,0.084594071,0,0.7108621,0.198585182
38,0,0.154419377,0.139437318,0.127785221,0.577460647
424,0,0.935764968,0.014787012,0.01525267,0.029882271
410,0,0.210280001,0,0.404950708,0.378903508
410,0,0.309429467,0.625459373,0.011370597,0.050670266
414,0.380919188,0.267855823,0.051057458,0.291978657,0
38,0,0.140482679,0,0.055109259,0.800514638
38,0,0.290821224,0.200787157,0.11777737,0.3886365
410,0.021509223,0.012550443,0.475397319,0.296862364,0.193680674
410,0,0.036666717,0.760165691,0.157772928,0.042817984
410,0,0.656316042,0.022629734,0.143049389,0.174086779
410,0,0.275792301,0.148256555,0.302401006,0.270241141
424,0,0.849470317,0.015474224,0.027364913,0.103998005
410,0,0.551995397,0.160817757,0.117131762,0.166908801
414,0.013300264,0.788990676,0.045396455,0.058626663,0.093685992
38,0,0.165035442,0,0.0386764,0.787449539
38,0,0.172480091,0,0.048455242,0.773587048
38,0,0.036556307,0,0.051860977,0.905453384
424,0,0.820544958,0.058708385,0.098608822,0.019274455
410,0,0.188198954,0.069702081,0.700793922,0.037388433
410,0,0.148510069,0.297483683,0.489802212,0.060513601
38,0.011891413,0.162772089,0.055567682,0.028278369,0.741490483
38,0.036697503,0.129153341,0,0.021046964,0.809348762
410,0,0.726193547,0.050667193,0.034515072,0.184580296
414,0.129893914,0.747698128,0.017496202,0.076100677,0.028811064
424,0.477548331,0.2818304,0,0.075059772,0.160063758
414,0,0.082508981,0.803685069,0.032354377,0.074586056
414,0,0.55021894,0.287183821,0.029160753,0.127788454
410,0,0.064213611,0.109498322,0.769266784,0.056105889
414,0,0.813046098,0.044359282,0.110583797,0.027384739
410,0,0.460650146,0.199489385,0.202207997,0.135312229
424,0.058840793,0.842899084,0.072386816,0,0.01731474
414,0,0.250789195,0.301356852,0.011117245,0.43439734
414,0,0.553322136,0.368559033,0.013047362,0.06137887
414,0.101038434,0.685626626,0,0.040940806,0.167236313
410,0.128512502,0.510481179,0.247850731,0.015318256,0.097837389
410,0,0.051362325,0.13360256,0.425930947,0.387949318
38,0,0.047490295,0.015296258,0.060167823,0.876180172
414,0.505381167,0.387468785,0.011106491,0.087761328,0
38,0,0.160477057,0,0,0.822365582
414,0.016818633,0.204702944,0.089579545,0.661653399,0.027245469
38,0.021244911,0.135489658,0,0,0.836919785
424,0,0.432856113,0.017862225,0.523056388,0.022623904
410,0,0.2807706,0.087111026,0.297676772,0.333061069
414,0,0.181460813,0.177794293,0.244241014,0.394975662
424,0,0.700382769,0,0.06169961,0.22780934
38,0.130882695,0.335199654,0,0.240778208,0.287883043
38,0.258709997,0.228987724,0,0.066804171,0.436120808
410,0,0.786126614,0.11331322,0.076016262,0.021968374
410,0,0.077485487,0.55234313,0.118615538,0.249170646
410,0,0.148200661,0.055855606,0.578556836,0.213211998
38,0,0.364420563,0.054827429,0,0.573296368
38,0,0.041213088,0.013001731,0.043350313,0.901433289
424,0,0.885110676,0.052482631,0,0.053507838
424,0.191045418,0.768947184,0.010627824,0.012444146,0.016935399
414,0.038610883,0.2929115,0.624467731,0.015142179,0.028867738
410,0,0.301237375,0.051291015,0.087689638,0.558271706
424,0.129109323,0.194037303,0,0.111008197,0.561679363
414,0,0.829240024,0.107499808,0.010041017,0.05083628
38,0,0.066219941,0,0.070085719,0.859627903
414,0,0.899206281,0.01640432,0.016014934,0.063906863
414,0.115760133,0.772864819,0.03511453,0.028634636,0.047625888
410,0,0.081293583,0.193554044,0.411297709,0.312983572
38,0.012667453,0.125730038,0.017523762,0.125587732,0.718491018
414,0,0.385929316,0.42924127,0.12724182,0.052781802
38,0.132274777,0.251096189,0,0,0.601001799
38,0,0.407954037,0,0.076567456,0.511369288
414,0,0.890056551,0.029309902,0.029665465,0.042785086
414,0,0.480949193,0.10013023,0.249821201,0.167336687
414,0.170175254,0.537327349,0.115730248,0.087616608,0.089150555
414,0,0.523631871,0.407484442,0.051225767,0.015030993
410,0.028436832,0.169703245,0.56075871,0.09771435,0.143386886
424,0,0.625585258,0.201130077,0.011786898,0.158102289
414,0,0.455253214,0.152640805,0.109373167,0.28094846
38,0.037844975,0.154643774,0,0.048799377,0.75568378
410,0,0.180906445,0.74108696,0.018010644,0.054977112
414,0,0.326851666,0.570408285,0.014906894,0.085450724
38,0.182864174,0.162839442,0,0.017218878,0.634586751
38,0,0.050562907,0,0,0.938776791
414,0.234439269,0.377231956,0.091668494,0.206670061,0.089990251
414,0,0.575963557,0.222216144,0.177336633,0.021412367
414,0.035702679,0.878424108,0.013853442,0.016029457,0.055990335
410,0.333335221,0.127183795,0.095758021,0.310522884,0.133200109
414,0.057996448,0.626609027,0.038447946,0.064893283,0.212053299
410,0,0.409864932,0.114851117,0.340197563,0.133853331
410,0.077475227,0.062469017,0.082894139,0.740902603,0.036259074
414,0,0.131715208,0.811990023,0.020617977,0.030267041
38,0.089241534,0.398332357,0.183322847,0.023854973,0.30524829
414,0,0.680450797,0.145638585,0.010720865,0.160929084
414,0,0.781900823,0.082141116,0.045386169,0.086386397
414,0.017119238,0.060499452,0.259672552,0.60384202,0.05886675
